    2003      10      20        3.257523          281.45
    2003      10      21        3.347801          289.25
    2003      10      22        2.941551          254.15
    2003      10      23        1.752894          151.45
    2003      10      24        2.046296           176.8
    2003      10      25        3.144676           271.7
    2003      10      26         5.40162           466.7
    2003      10      27        5.311343           458.9
    2003      10      28        4.799769           414.7
    2003      10      29        4.581597          395.85
    2003      10      30        4.039931          349.05
    2003      10      31        6.372106          550.55
    2003      11       1        6.831019           590.2
    2003      11       2        7.545718          651.95
    2003      11       3        12.75174         1101.75
    2003      11       4        10.48727           906.1
    2003      11       5        4.920139           425.1
    2003      11       6        4.461227          385.45
    2003      11       7        4.649306           401.7
    2003      11       8        10.13368          875.55
    2003      11       9        5.108218          441.35
    2003      11      10        3.039352           262.6
    2003      11      11        4.145255          358.15
    2003      11      12         6.62037             572
    2003      11      13         10.9838             949
    2003      11      14        8.523727          736.45
    2003      11      15        5.695023          492.05
    2003      11      16        6.056134          523.25
    2003      11      17        7.951968          687.05
    2003      11      18        6.131366          529.75
    2003      11      19        3.573495          308.75
    2003      11      20        3.092014          267.15
    2003      11      21        4.032407           348.4
    2003      11      22        7.891782          681.85
    2003      11      23         9.05787           782.6
    2003      11      24        2.979167           257.4
    2003      11      25        3.648727          315.25
    2003      11      26        3.520833           304.2
    2003      11      27        3.896991           336.7
    2003      11      28        2.911458          251.55
    2003      11      29        2.369792          204.75
    2003      11      30        6.703125          579.15
    2003      12       1        3.626157           313.3
    2003      12       2         3.12963           270.4
    2003      12       3        4.137731           357.5
    2003      12       4        3.280093           283.4
    2003      12       5        5.484375          473.85
    2003      12       6        7.711227          666.25
    2003      12       7        9.862847          852.15
    2003      12       8        4.438657           383.5
    2003      12       9         3.39294          293.15
    2003      12      10        3.159722             273
    2003      12      11        2.414931          208.65
    2003      12      12        3.061921          264.55
    2003      12      13        3.851852           332.8
    2003      12      14        6.296875          544.05
    2003      12      15        9.351273          807.95
    2003      12      16        7.162037           618.8
    2003      12      17        4.965278             429
    2003      12      18        3.212384          277.55
    2003      12      19        3.039352           262.6
    2003      12      20        3.295139           284.7
    2003      12      21        8.282986          715.65
    2003      12      22        8.057292          696.15
    2003      12      23        3.829282          330.85
    2003      12      24         10.4647          904.15
    2003      12      25        10.44965          902.85
    2003      12      26        10.81076          934.05
    2003      12      27        12.39063         1070.55
    2003      12      28        9.426505          814.45
    2003      12      29        5.379051          464.75
    2003      12      30        1.790509           154.7
    2003      12      31        4.491319          388.05
    2004       1       1        3.543403          306.15
    2004       1       2        2.828704           244.4
    2004       1       3        2.670718          230.75
    2004       1       4        3.084491           266.5
    2004       1       5        3.445602           297.7
    2004       1       6        3.483218          300.95
    2004       1       7        4.085069          352.95
    2004       1       8        2.903935           250.9
    2004       1       9        7.041667           608.4
    2004       1      10        7.064236          610.35
    2004       1      11        2.813657           243.1
    2004       1      12        2.873843           248.3
    2004       1      13        3.558449          307.45
    2004       1      14        2.918981           252.2
    2004       1      15        3.280093           283.4
    2004       1      16         3.94213           340.6
    2004       1      17        4.438657           383.5
    2004       1      18        3.934606          339.95
    2004       1      19        4.370949          377.65
    2004       1      20            3.25           280.8
    2004       1      21        5.815394          502.45
    2004       1      22         7.43287           642.2
    2004       1      23        4.288194           370.5
    2004       1      24         5.16088           445.9
    2004       1      25        2.693287           232.7
    2004       1      26        3.144676           271.7
    2004       1      27        2.068866          178.75
    2004       1      28        2.354745          203.45
    2004       1      29        2.753472           237.9
    2004       1      30        2.603009           224.9
    2004       1      31        3.009259             260
    2004       2       1        2.828704           244.4
    2004       2       2        7.011574           605.8
    2004       2       3        3.024306           261.3
    2004       2       4        4.822338          416.65
    2004       2       5        1.993634          172.25
    2004       2       6        2.211806           191.1
    2004       2       7        4.175347          360.75
    2004       2       8        6.229167           538.2
    2004       2       9        4.295718          371.15
    2004       2      10        5.100694           440.7
    2004       2      11        6.199074           535.6
    2004       2      12              13          1123.2
    2004       2      13        4.844907           418.6
    2004       2      14        7.778935           672.1
    2004       2      15        8.395833           725.4
    2004       2      16        7.259838          627.25
    2004       2      17        9.524306           822.9
    2004       2      18        7.997106          690.95
    2004       2      19        11.02141          952.25
    2004       2      20        14.06076         1214.85
    2004       2      21        11.21701          969.15
    2004       2      22        16.27257         1405.95
    2004       2      23        7.267361           627.9
    2004       2      24        4.935185           426.4
    2004       2      25        11.08912           958.1
    2004       2      26        5.469329          472.55
    2004       2      27        3.280093           283.4
    2004       2      28        9.185764          793.65
    2004       2      29        9.283565           802.1
    2004       3       1        7.538194           651.3
    2004       3       2        5.348958          462.15
    2004       3       3        4.070023          351.65
    2004       3       4        4.890046           422.5
    2004       3       5        3.836806           331.5
    2004       3       6        2.971644          256.75
    2004       3       7        3.325231           287.3
    2004       3       8        1.993634          172.25
    2004       3       9        1.602431          138.45
    2004       3      10        2.520255          217.75
    2004       3      11        5.980903          516.75
    2004       3      12        4.521412          390.65
    2004       3      13        2.377315           205.4
    2004       3      14        3.031829          261.95
    2004       3      15         3.37037           291.2
    2004       3      16        1.978588          170.95
    2004       3      17        3.302662          285.35
    2004       3      18        2.738426           236.6
    2004       3      19         2.15162           185.9
    2004       3      20        4.175347          360.75
    2004       3      21        4.709491           406.9
    2004       3      22        5.619792          485.55
    2004       3      23        4.536458          391.95
    2004       3      24        8.222801          710.45
    2004       3      25        4.054977          350.35
    2004       3      26        2.467593           213.2
    2004       3      27        5.484375          473.85
    2004       3      28        9.907986          856.05
    2004       3      29        4.100116          354.25
    2004       3      30        4.370949          377.65
    2004       3      31        3.987269           344.5
    2004       4       1        2.482639           214.5
    2004       4       2        2.806134          242.45
    2004       4       3        8.711806           752.7
    2004       4       4        3.859375          333.45
    2004       4       5        3.144676           271.7
    2004       4       6        4.506366          389.35
    2004       4       7        2.189236          189.15
    2004       4       8        3.618634          312.65
    2004       4       9           8.125             702
    2004       4      10        3.972222           343.2
    2004       4      11        7.854167           678.6
    2004       4      12        10.13368          875.55
    2004       4      13        5.672454           490.1
    2004       4      14        2.083912          180.05
    2004       4      15        2.377315           205.4
    2004       4      16        4.115162          355.55
    2004       4      17        3.912037             338
    2004       4      18        2.851273          246.35
    2004       4      19        4.656829          402.35
    2004       4      20        3.265046           282.1
    2004       4      21        2.309606          199.55
    2004       4      22        2.550347          220.35
    2004       4      23        5.439236          469.95
    2004       4      24        1.406829          121.55
    2004       4      25        1.587384          137.15
    2004       4      26         0.69213            59.8
    2004       4      27        3.498264          302.25
    2004       4      28        4.288194           370.5
    2004       4      29        7.274884          628.55
    2004       4      30        4.566551          394.55
    2004       5       1        3.280093           283.4
    2004       5       2        4.694444           405.6
    2004       5       3        5.145833           444.6
    2004       5       4        9.456597          817.05
    2004       5       5        10.06597           869.7
    2004       5       6        11.94676          1032.2
    2004       5       7        11.14178          962.65
    2004       5       8        6.432292          555.75
    2004       5       9        2.347222           202.8
    2004       5      10        1.414352           122.2
    2004       5      11        3.851852           332.8
    2004       5      12        6.424769           555.1
    2004       5      13        3.851852           332.8
    2004       5      14        2.121528           183.3
    2004       5      15        4.446181          384.15
    2004       5      16        5.499421          475.15
    2004       5      17        4.032407           348.4
    2004       5      18          4.0625             351
    2004       5      19        5.318866          459.55
    2004       5      20        4.145255          358.15
    2004       5      21        2.685764          232.05
    2004       5      22        3.565972           308.1
    2004       5      23        5.732639           495.3
    2004       5      24        4.370949          377.65
    2004       5      25        2.791088          241.15
    2004       5      26        4.145255          358.15
    2004       5      27        3.611111             312
    2004       5      28        6.447338          557.05
    2004       5      29        9.509259           821.6
    2004       5      30        8.756944           756.6
    2004       5      31        7.605903          657.15
    2004       6       1         6.21412           536.9
    2004       6       2        5.619792          485.55
    2004       6       3        8.486111           733.2
    2004       6       4         8.58015         741.325
    2004       6       5        7.079282          611.65
    2004       6       6        8.681713           750.1
    2004       6       7        9.306134          804.05
    2004       6       8        3.212384          277.55
    2004       6       9        1.369213           118.3
    2004       6      10        1.692708          146.25
    2004       6      11           1.625           140.4
    2004       6      12        3.310185             286
    2004       6      13        3.031829          261.95
    2004       6      14        1.557292          134.55
    2004       6      15        3.234954           279.5
    2004       6      16        10.16377          878.15
    2004       6      17        7.131944           616.2
    2004       6      18        3.979745          343.85
    2004       6      19         7.04919          609.05
    2004       6      20        9.118056           787.8
    2004       6      21        15.29456         1321.45
    2004       6      22        14.33912          1238.9
    2004       6      23        5.725116          494.65
    2004       6      24        2.753472           237.9
    2004       6      25        5.394097          466.05
    2004       6      26        2.633102           227.5
    2004       6      27         4.46875           386.1
    2004       6      28        8.553819          739.05
    2004       6      29        3.769097          325.65
    2004       6      30        1.820602           157.3
    2004       7       1        11.00637          950.95
    2004       7       2         5.28125           456.3
    2004       7       3         7.86169          679.25
    2004       7       4        7.244792          625.95
    2004       7       5        1.436921          124.15
    2004       7       6        2.339699          202.15
    2004       7       7        2.640625          228.15
    2004       7       8        5.868056             507
    2004       7       9            3.25           280.8
    2004       7      10        4.220486          364.65
    2004       7      11        5.559606          480.35
    2004       7      12        2.429977          209.95
    2004       7      13        3.603588          311.35
    2004       7      14        1.805556             156
    2004       7      15        5.785301          499.85
    2004       7      16        3.754051          324.35
    2004       7      17        3.310185             286
    2004       7      18        2.362269           204.1
    2004       7      19        4.724537           408.2
    2004       7      20        1.444444           124.8
    2004       7      21         1.48206          128.05
    2004       7      22        2.949074           254.8
    2004       7      23        3.212384          277.55
    2004       7      24        3.122106          269.75
    2004       7      25        1.963542          169.65
    2004       7      26        2.001157           172.9
    2004       7      27        5.078125          438.75
    2004       7      28        4.837384          417.95
    2004       7      29        8.749421          755.95
    2004       7      30        4.799769           414.7
    2004       7      31        1.489583           128.7
    2004       8       1        1.918403          165.75
    2004       8       2        2.354745          203.45
    2004       8       3        2.881366          248.95
    2004       8       4        2.587963           223.6
    2004       8       5        4.318287           373.1
    2004       8       6         5.28125           456.3
    2004       8       7        9.531829          823.55
    2004       8       8        7.538194           651.3
    2004       8       9        7.462963           644.8
    2004       8      10        6.748264          583.05
    2004       8      11        9.268519           800.8
    2004       8      12        10.77315           930.8
    2004       8      13        11.48032           991.9
    2004       8      14        8.922454           770.9
    2004       8      15        10.50984          908.05
    2004       8      16        9.245949          798.85
    2004       8      17        7.854167           678.6
    2004       8      18        6.831019           590.2
    2004       8      19        1.956019             169
    2004       8      20        1.293981           111.8
    2004       8      21        0.752315              65
    2004       8      22        2.738426           236.6
    2004       8      23        14.26389          1232.4
    2004       8      24        4.694444           405.6
    2004       8      25        3.054398           263.9
    2004       8      26          2.4375           210.6
    2004       8      27        2.354745          203.45
    2004       8      28        2.587963           223.6
    2004       8      29        3.009259             260
    2004       8      30        3.009259             260
    2004       8      31        2.663194           230.1
    2004       9       1        3.573495          308.75
    2004       9       2        6.718171          580.45
    2004       9       3        7.244792          625.95
    2004       9       4        3.024306           261.3
    2004       9       5        7.417824           640.9
    2004       9       6         4.73206          408.85
    2004       9       7            3.25           280.8
    2004       9       8        3.385417           292.5
    2004       9       9        3.046875          263.25
    2004       9      10         2.58044          222.95
    2004       9      11        5.845486          505.05
    2004       9      12        6.552662          566.15
    2004       9      13        6.221644          537.55
    2004       9      14        9.072917           783.9
    2004       9      15        3.280093           283.4
    2004       9      16        6.755787           583.7
    2004       9      17        9.953125          859.95
    2004       9      18        8.109954           700.7
    2004       9      19        11.02894           952.9
    2004       9      20        4.829861           417.3
    2004       9      21        6.184028           534.3
    2004       9      22        7.304977          631.15
    2004       9      23        11.07407           956.8
    2004       9      24        14.43692         1247.35
    2004       9      25        4.905093           423.8
    2004       9      26        5.935764          512.85
    2004       9      27        3.174769           274.3
    2004       9      28        8.756944           756.6
    2004       9      29        11.26215          973.05
    2004       9      30        3.362847          290.55
    2004      10       1        5.371528           464.1
    2004      10       2        3.866898           334.1
    2004      10       3        4.626736          399.75
    2004      10       4        5.695023          492.05
    2004      10       5        9.855324           851.5
    2004      10       6        11.29225          975.65
    2004      10       7        4.784722           413.4
    2004      10       8        6.229167           538.2
    2004      10       9        5.356481           462.8
    2004      10      10        3.430556           296.4
    2004      10      11        5.649884          488.15
    2004      10      12        7.538194           651.3
    2004      10      13        10.22396          883.35
    2004      10      14        8.802083           760.5
    2004      10      15        8.975116          775.45
    2004      10      16        12.89468          1114.1
    2004      10      17           8.125             702
    2004      10      18        3.957176           341.9
    2004      10      19        4.656829          402.35
    2004      10      20        5.920718          511.55
    2004      10      21        3.957176           341.9
    2004      10      22        4.085069          352.95
    2004      10      23        2.896412          250.25
    2004      10      24        5.258681          454.35
    2004      10      25        6.244213           539.5
    2004      10      26        2.994213           258.7
    2004      10      27        3.626157           313.3
    2004      10      28        2.595486          224.25
    2004      10      29        3.701389           319.8
    2004      10      30        10.16377          878.15
    2004      10      31        5.574653          481.65
    2004      11       1        3.964699          342.55
    2004      11       2        4.220486          364.65
    2004      11       3        3.295139           284.7
    2004      11       4        2.866319          247.65
    2004      11       5        3.761574             325
    2004      11       6        3.934606          339.95
    2004      11       7        1.963542          169.65
    2004      11       8        4.039931          349.05
    2004      11       9        3.791667           327.6
    2004      11      10        5.597222           483.6
    2004      11      11        4.619213           399.1
    2004      11      12        3.016782          260.65
    2004      11      13        2.241898           193.7
    2004      11      14        5.920718          511.55
    2004      11      15        8.237847          711.75
    2004      11      16        13.27083          1146.6
    2004      11      17        9.351273          807.95
    2004      11      18        7.237269           625.3
    2004      11      19        4.333333           374.4
    2004      11      20        3.302662          285.35
    2004      11      21        6.221644          537.55
    2004      11      22        4.160301          359.45
    2004      11      23        3.784144          326.95
    2004      11      24        6.989005          603.85
    2004      11      25        4.453704           384.8
    2004      11      26        6.296875          544.05
    2004      11      27        6.394676           552.5
    2004      11      28        7.793981           673.4
    2004      11      29        7.899306           682.5
    2004      11      30        12.26273          1059.5
    2004      12       1        10.83333             936
    2004      12       2        7.101852           613.6
    2004      12       3        11.03646          953.55
    2004      12       4        7.613426           657.8
    2004      12       5        4.039931          349.05
    2004      12       6        8.034722           694.2
    2004      12       7        5.145833           444.6
    2004      12       8        5.341435           461.5
    2004      12       9        5.514468          476.45
    2004      12      10        10.96123          947.05
    2004      12      11         11.4728          991.25
    2004      12      12         10.4647          904.15
    2004      12      13        9.373843           809.9
    2004      12      14        8.990162          776.75
    2004      12      15        4.980324           430.3
    2004      12      16        5.853009           505.7
    2004      12      17        8.606481           743.6
    2004      12      18        10.61516          917.15
    2004      12      19        6.507523          562.25
    2004      12      20        4.890046           422.5
    2004      12      21        5.333912          460.85
    2004      12      22        7.259838          627.25
    2004      12      23        7.523148             650
    2004      12      24         10.1713           878.8
    2004      12      25        6.477431          559.65
    2004      12      26        3.445602           297.7
    2004      12      27         6.64294          573.95
    2004      12      28        4.574074           395.2
    2004      12      29        6.665509           575.9
